,id,categories,city,name,postalcode,state
5129,AVwdk-ruByjofQCxqfDT,american fast food,Chelsea,McDonald's,02150,Massachusetts
5130,AVzA9y1c3D1zeR_xBCb8,american fast food,Seattle,Panera Bread,98125,Washington
5131,AV1giUbdRxPSIh2RaIU9,american fast food,New Hyde Park,Panera Bread,11040,New York
5132,AVwdmBpL_7pvs4fz7bKt,american fast food,Nashville,Quiznos,37210,Tennessee
5133,AVwdUlX7ByjofQCxn4QX,american fast food,Bethesda,ShopHouse Southeast Asian Kitchen,20814,Maryland
5134,AV1TsBKr-gnIPe8DWp98,american fast food,New York,Subway,10025,New York
5135,AV1TsBKnLD2H7whiaMbP,american fast food,New York,Subway,10027,New York
5136,AVwc3dTz_7pvs4fzzzB-,bakery,Saint Louis,Steak 'n Shake,63127,Missouri
5138,AVweGXCI_7pvs4fzAB6c,american fast food,Los Angeles,Subway,90013,California
5139,AV1TpsCrFcQ3k02bFRS6,american fast food,Los Angeles,Subway,90025,California
5140,AVweMNl2ByjofQCxwEIe,american fast food,Glen Rock,Mignano Bros,17327,Pennsylvania
5141,AVwdpJkeIN2L1WUfx2AL,american fast food,Cedar Rapids,Pizza Hut,52404,Iowa
5142,AV0aPsWe-gnIPe8DV2nl,american fast food,Independence,Pizza Hut,50644,Iowa
5143,AVweSZQxIN2L1WUf3nNo,american fast food,Creston,Pizza Hut,50801,Iowa
5144,AVwd0BLnByjofQCxsu8R,american fast food,Ankeny,Pizza Hut,50023,Iowa
5145,AVwcflY_kufWRAb5vwA5,american fast food,Urbandale,Pizza Hut,50322,Iowa
5146,AV5zCJch3-Khe5l_WaZz,american fast food,Coatesville,Crown Fried Chicken,19320,Pennsylvania
5147,AVwc4ux_kufWRAb50ECE,american fast food,Cleveland,Steak 'n Shake,37312,Tennessee
5148,AWAYL_VNIxWefVJwuZpA,american fast food,Clarksville,Steak 'n Shake,37040,Tennessee
5149,AVwdfmxjkufWRAb56cNu,american fast food,Antioch,Steak 'n Shake,37013,Tennessee
5150,AVwd4f0l_7pvs4fz-Gij,american fast food,Pickerington,Steak 'n Shake,43147,Ohio
5151,AVwdH84G_7pvs4fz2gQU,american fast food,Miamisburg,Steak 'n Shake,45342,Ohio
5152,AV1tb8SI3-Khe5l_OZGf,american fast food,Hamilton,Steak 'n Shake,45013,Ohio
5153,AV2z1mA9a4HuVbed-cOo,bakery,Cincinnati,Steak 'n Shake,45240,Ohio
5154,AV0v-Jf_FcQ3k02bFDHF,american fast food,Fairborn,Steak 'n Shake,45324,Ohio
5155,AV1c2PKDIxWefVJweGyC,american fast food,Cedar Falls,Taco Bell,50613,Iowa
5156,AVwdi_sekufWRAb569WK,american fast food,Woodstock,Taco Bell,30189,Georgia
5157,AV5bHWOv3-Khe5l_V1Ow,american fast food,Bedford,Taco Bell,47421,Indiana
5158,AV1XXOcj3D1zeR_xFNPP,american fast food,New London,Taco Bell,06320,Connecticut
5159,AVwc8-IekufWRAb50w3E,american fast food,Old Greenwich,Taco Bell,06870,Connecticut
5160,AVwdajjIkufWRAb55qCb,mexican,Wheat Ridge,Taco Bell,80033,Colorado
5162,AVwc_9Ba_7pvs4fz1M9z,mexican,Pueblo,Taco Bell,81004,Colorado
5163,AVwcsjIiIN2L1WUfn4X9,american fast food,Evergreen,Taco Bell,80439,Colorado
5164,AVwclnor_7pvs4fzww0j,american fast food,Denver,Taco Bell,80209,Colorado
5165,AVwcfpXI_7pvs4fzvrx1,american fast food,Denver,Taco Bell,80224,Colorado
5166,AVweXHujkufWRAb5CP8N,american fast food,Rockford,Subway,61101,Illinois
5167,AVwckeLhkufWRAb5wocq,mexican,Middletown,Taco Bell,10940,New York
5168,AVweRUWpkufWRAb5BeC7,american fast food,Centereach,Taco Bell,11720,New York
5169,AV43nE19IxWefVJwkqq2,american fast food,Johnson City,Taco Bell,13790,New York
5170,AVwcg8VR_7pvs4fzv6cS,american fast food,Commack,Taco Bell,11725,New York
5171,AVwdqaiXByjofQCxrVak,american fast food,Fairport,Taco Bell,14450,New York
5172,AVwdy1QmIN2L1WUfzRvi,american fast food,Alamogordo,Taco Bell,88310,New Mexico
5174,AVwdmjEiByjofQCxqvPI,american fast food,Dayton,Taco Bell,89403,Nevada
5175,AVweAJ1bIN2L1WUf1HZd,american fast food,Las Vegas,Taco Bell,89123,Nevada
5176,AVzA3NLXLD2H7whiWGav,american fast food,Ridge,Taco Bell,11961,New York
5177,AVwePqURIN2L1WUf3Pgp,american fast food,Hobbs,Taco Bell,88240,New Mexico
5178,AV1tbKeJa4HuVbed8BX4,american fast food,Grants,Taco Bell,87020,New Mexico
5180,AVwc3tkzkufWRAb5z5Zp,mexican,Utica,Taco Bell,13502,New York
5181,AVwcyox2IN2L1WUfo7c3,mexican,Franklin Square,Taco Bell,11010,New York
5182,AVzxnyKe-gnIPe8DUTJe,american fast food,Temple,McDonald's,19560,Pennsylvania
5183,AVwdjTx0IN2L1WUfw7XZ,american fast food,Saint Cloud,Taco Bell,56304,Minnesota
5185,AVwdXe89ByjofQCxoXje,american fast food,Saint Johns,Taco Bell,48879,Michigan
5186,AVweNd2I_7pvs4fzBAiy,burger,East Alton,Sonic,62024,Illinois
5187,AVweHctSkufWRAb5AI9u,american fast food,Blackfoot,Sonic,83221,Idaho
5188,AVwcu9dtByjofQCxhlgh,american fast food,Sandersville,Sonic,31082,Georgia
5189,AVwehOSD_7pvs4fzDwlx,american fast food,Moundsville,McDonald's,26041,West Virginia
5191,AVwck60bkufWRAb5wtWu,american fast food,Casper,McDonald's,82609,Wyoming
5192,AV1c7SfKRxPSIh2RY5Y2,american fast food,Mifflinburg,McDonald's,17844,Pennsylvania
5193,AVwdNj_hIN2L1WUftY45,american fast food,McKeesport,McDonald's,15132,Pennsylvania
5194,AV1c4eI7IxWefVJweQQm,american fast food,Littlestown,McDonald's,17340,Pennsylvania
5195,AVz7vbOo-gnIPe8DUpuP,american fast food,Lock Haven,McDonald's,17745,Pennsylvania
5196,AVzoFPIC3D1zeR_xCY87,american fast food,Lehighton,McDonald's,18235,Pennsylvania
5197,AVzBER1RLD2H7whiWLro,american fast food,Lancaster,McDonald's,17601,Pennsylvania
5198,AVzA-pUBFcQ3k02bBalj,american fast food,Lancaster,McDonald's,17601,Pennsylvania
5199,AVwdJoJBIN2L1WUfsuDh,american fast food,Johnstown,McDonald's,15901,Pennsylvania
5200,AVwef45ykufWRAb5DfUX,american fast food,Kennett Square,McDonald's,19348,Pennsylvania
5201,AVwdWL86kufWRAb548nO,american fast food,Johnstown,McDonald's,15904,Pennsylvania
5202,AVwdBjQRkufWRAb51gsD,american fast food,Indiana,McDonald's,15701,Pennsylvania
5203,AVwczOBCIN2L1WUfpB9_,american fast food,Holmes,McDonald's,19043,Pennsylvania
5204,AVweCHT2ByjofQCxur44,american fast food,Harrisburg,McDonald's,17111,Pennsylvania
5205,AVweU9C8IN2L1WUf39NX,american fast food,Hatfield,McDonald's,19440,Pennsylvania
5206,AVwddE0IByjofQCxpSqG,american fast food,Jacksonville,Sonic,32277,Florida
5207,AVwdvjQYIN2L1WUfyymE,american fast food,Sulphur Springs,Sonic,75482,Texas
5208,AVwda8OqkufWRAb55ueF,american fast food,Schulenburg,Sonic,78956,Texas
5209,AVwdCyC6kufWRAb51taj,american fast food,Phoenix,Taco Bell,85034,Arizona
5211,AVwd1t-5ByjofQCxs9rW,mexican,Phoenix,Taco Bell,85043,Arizona
5213,AVweAQqJ_7pvs4fz_LpS,american fast food,Peoria,Taco Bell,85381,Arizona
5214,AVwcf6IxByjofQCxe52P,american fast food,Parker,Taco Bell,85344,Arizona
5217,AVwcghaTByjofQCxfAFw,american fast food,Mesa,Taco Bell,85201,Arizona
5220,AVwcz2K0_7pvs4fzzM8r,american fast food,Mesa,Taco Bell,85210,Arizona
5221,AVwdLxug_7pvs4fz3JAq,american fast food,Glendale,Taco Bell,85305,Arizona
5222,AVwdQIdC_7pvs4fz35mS,mexican,Glendale,Taco Bell,85307,Arizona
5223,AVwcvCRekufWRAb5ycvL,american fast food,Glendale,Taco Bell,85308,Arizona
5224,AVwcleI0_7pvs4fzwvHu,american fast food,Goodyear,Taco Bell,85338,Arizona
5225,AVwcjikIIN2L1WUfmQ6c,american fast food,Gilbert,Taco Bell,85233,Arizona
5226,AVwdjYLk_7pvs4fz7A7H,american fast food,Glendale,Taco Bell,85301,Arizona
5227,AVwcr35iIN2L1WUfnw2d,american fast food,Glendale,Taco Bell,85301,Arizona
5228,AVwclMYqByjofQCxf3x9,mexican,Glendale,Taco Bell,85302,Arizona
5230,AVwej023IN2L1WUf6FjH,american fast food,Glendale,Taco Bell,85306,Arizona
5231,AVwcrYccByjofQCxg-Ns,american fast food,Glendale,Taco Bell,85308,Arizona
5233,AVwcjV_x_7pvs4fzwXFc,american fast food,Salem,Taco Bell,03079,New Hampshire
5235,AVwddF-v_7pvs4fz6Emv,american fast food,Grand Island,Taco Bell,68803,Nebraska
5236,AVwdgD2Q_7pvs4fz6gZ1,mexican,Kearney,Taco Bell,68847,Nebraska
5237,AVwdKZWGkufWRAb528DB,american fast food,Durham,Cook Out,27704,North Carolina
5238,AVwdhY6iIN2L1WUfwo5c,american fast food,Chicago,Backyard Grill,60646,Illinois
5239,AV1c2Na9RxPSIh2RYjeq,american fast food,Plainville,Burger King,02762,Massachusetts
5240,AVwclP8p_7pvs4fzwsuW,burger,East Wareham,Burger King,02538,Massachusetts
5241,AVwdRWXOByjofQCxnWG8,american fast food,Hyannis,Burger King,02601,Massachusetts
5242,AVwdQT7lByjofQCxnKym,american fast food,Waltham,Burger King,02453,Massachusetts
5243,AVwc48nxByjofQCxjS8q,american fast food,Watertown,Burger King,02472,Massachusetts
5244,AVwdrLxckufWRAb58OLJ,american fast food,Indian River,Burger King,49749,Michigan
5245,AV1dvR-r3-Khe5l_MyMT,american fast food,Traverse City,Burger King,49686,Michigan
5246,AVwdV_dHkufWRAb546cE,burger,Reed City,Burger King,49677,Michigan
5247,AVwc59Pk_7pvs4fz0OAC,american fast food,Traverse City,Burger King,49686,Michigan
5248,AVwdCPVy_7pvs4fz1knQ,burger,Kalkaska,Burger King,49646,Michigan
5249,AVzBBYFcFcQ3k02bBcGc,american fast food,Grand Rapids,Burger King,49548,Michigan
5250,AVwcqcOuIN2L1WUfngcF,american fast food,Grand Rapids,Burger King,49505,Michigan
5251,AVwcq_i_ByjofQCxg5nd,american fast food,Zeeland,Burger King,49464,Michigan
5252,AVwcyWGkkufWRAb5zAsq,burger,Saugatuck,Burger King,49453,Michigan
5253,AVwc30N3kufWRAb5z6qM,burger,Whitehall,Burger King,49461,Michigan
5254,AV1dvvjxIxWefVJwfGDb,american fast food,Muskegon,Burger King,49442,Michigan
5255,AVwcneg_kufWRAb5xKwq,american fast food,Holland,Burger King,49423,Michigan
5256,AVwcvin4kufWRAb5yiih,burger,Holland,Burger King,49424,Michigan
5257,AVwdv9E4ByjofQCxsJQb,american fast food,Grandville,Burger King,49418,Michigan
5258,AVwdHmidByjofQCxlsSy,burger,Fremont,Burger King,49412,Michigan
5260,AV1thrtQIxWefVJwhDzZ,american fast food,Fishers,Panera Bread,46038,Indiana
5261,AV12iAYDa4HuVbed9NQH,american fast food,Carmel,Panera Bread,46033,Indiana
5262,AV1b9ZQJ3D1zeR_xFbsw,american fast food,Lakewood,Panera Bread,98499,Washington
5263,AVwc9Hhw_7pvs4fz0uyb,american fast food,Beloit,Burger King,53511,Wisconsin
5265,AVwdoZTPkufWRAb57yUD,american fast food,Falls Church,Burger King,22046,Virginia
5266,AVwdXPbt_7pvs4fz5GmH,american fast food,Collinsville,Burger King,24078,Virginia
5267,AVwcvMCsIN2L1WUfoVBl,american fast food,Chesapeake,Burger King,23320,Virginia
5269,AV0JXZm7LD2H7whiYc_D,american fast food,Charlottesville,Burger King,22902,Virginia
5270,AVwc0qj8_7pvs4fzzV5M,american fast food,Chesapeake,Burger King,23320,Virginia
5271,AVwdwOKQByjofQCxsL1b,american fast food,Burke,Burger King,22015,Virginia
5272,AVwcfa1HkufWRAb5vuBR,burger,Olympia,Wendy's,98502,Washington
5273,AVwcjfT5_7pvs4fzwYzm,american fast food,Vancouver,Wendy's,98684,Washington
5274,AVwd-90l_7pvs4fz_ASQ,american fast food,Azle,Chicken Express,76020,Texas
5275,AVwcwfuHIN2L1WUfoj9h,american fast food,Weatherford,Chicken Express,76086,Texas
5277,AVwdxtfsIN2L1WUfzHJE,american fast food,Tyler,Chicken Express,75701,Texas
5278,AV0JXHjTLD2H7whiYchR,american fast food,Snyder,Chicken Express,79549,Texas
5279,AV1tfW1pa4HuVbed8MVt,american fast food,Mason,Gold Star Chili,45040,Ohio
5280,AV0v9C6bFcQ3k02bFCMw,american fast food,Cincinnati,Gold Star Chili,45255,Ohio
5281,AV0v81X8-gnIPe8DWJRH,american fast food,Cincinnati,Gold Star Chili,45236,Ohio
5282,AWADzDJpIxWefVJwuALt,american fast food,Amelia,Gold Star Chili,45102,Ohio
5283,AVwc9swcIN2L1WUfqzIz,chicken,Morristown,Cluck-U Chicken,07960,New Jersey
5284,AVwdaXF3_7pvs4fz5nQE,burger,Northampton,Local Burger,01060,Massachusetts
5286,AVweUHN-IN2L1WUf31ye,american fast food,Jupiter,Jon Smith Subs,33458,Florida
5287,AVweadHM_7pvs4fzCwO3,american fast food,Westerville,Bob Evans,43082,Ohio
5288,AV1gcQmm3-Khe5l_NRgm,american fast food,Springboro,Bob Evans,45066,Ohio
5289,AVwcxsMDByjofQCxiEh6,american fast food,Waverly,Bob Evans,45690,Ohio
5290,AVwcp4EUIN2L1WUfnaQ-,american fast food,Plymouth,Jimmy John's,48170,Michigan
5291,AVwd39uvByjofQCxtQZZ,american fast food,Livonia,Jimmy John's,48150,Michigan
5292,AVweC35mkufWRAb5_hS1,american fast food,San Jose,McDonald's,95126,California
5293,AVwdWUQoIN2L1WUfu4Y0,american fast food,Oceanside,McDonald's,92054,California
5294,AVweHCq0kufWRAb5AFe6,american fast food,Santa Paula,McDonald's,93060,California
5295,AVzX86eg-gnIPe8DTMP2,american fast food,El Cajon,McDonald's,92021,California
5296,AVwcn1d0_7pvs4fzxKxb,american fast food,Westminster,McDonald's,92683,California
5297,AVwc2H97ByjofQCxi0iK,burger,Glendale,McDonald's,91205,California
5298,AVwdjhw2kufWRAb57Cd_,american fast food,Glendale,McDonald's,91210,California
5299,AVzA1Ivu3D1zeR_xA_lx,american fast food,Sylmar,McDonald's,91342,California
5300,AV1TqoYF-gnIPe8DWi_l,american fast food,Palmdale,McDonald's,93551,California
5301,AVweQJ5VByjofQCxwmNe,american fast food,Corona,McDonald's,92879,California
5302,AVwdYHm8ByjofQCxoeVe,american fast food,Los Angeles,McDonald's,90023,California
5303,AVwdNROA_7pvs4fz3Z98,american fast food,Colton,McDonald's,92324,California
5305,AVwc0ChMByjofQCxidtI,american fast food,Manteca,McDonald's,95337,California
5306,AVwcfuv-kufWRAb5vxoT,american fast food,Calimesa,McDonald's,92320,California
5307,AVwcfyGoIN2L1WUfllap,american fast food,Clovis,McDonald's,93611,California
5308,AVweWQtYByjofQCxxaUy,american fast food,Albany,McDonald's,94706,California
5310,AVwc15J9IN2L1WUfpfFk,american fast food,Los Angeles,McDonald's,90059,California
5312,AVwdNnMXkufWRAb53fgB,american fast food,Rochester,Fox's Gourmet Delicatessen,14623,New York
5313,AVwcsL76_7pvs4fzx6kc,american fast food,Atlanta,Great Wraps,30305,Georgia
5314,AVzxpTyzFcQ3k02bDNO6,american fast food,O Fallon,Burger King,63368,Missouri
5315,AVweg_Bl_7pvs4fzDuDC,american fast food,Minneapolis,Burger King,55431,Minnesota
5316,AVwd3-xwByjofQCxtQhx,american fast food,Eden Prairie,Burger King,55344,Minnesota
5317,AVwcup0RIN2L1WUfoPPS,american fast food,Minneapolis,Burger King,55411,Minnesota
5318,AVwcm0tBIN2L1WUfm38I,burger,Chattanooga,Wendy's,37405,Tennessee
5319,AVwdfPNFkufWRAb56Y2Q,burger,Bristol,Wendy's,37620,Tennessee
5320,AVwdjv7aByjofQCxqS2m,american fast food,Sioux Falls,Wendy's,57104,South Dakota
5321,AV0ZFbS6LD2H7whiZA0-,american fast food,Rapid City,Wendy's,57701,South Dakota
5322,AVwdEBvqByjofQCxlH9E,burger,Orangeburg,Wendy's,29118,South Carolina
5323,AVwckA6QByjofQCxfpnf,american fast food,Mauldin,Wendy's,29662,South Carolina
5324,AV5BX4wOIxWefVJwmOo9,american fast food,North Charleston,Wendy's,29405,South Carolina
5325,AVzA-V2hLD2H7whiWIS4,american fast food,North Charleston,Wendy's,29418,South Carolina
5326,AVwclgDTIN2L1WUfmoVo,burger,North Charleston,Wendy's,29418,South Carolina
5327,AVwdhu-tIN2L1WUfwsRi,burger,Moncks Corner,Wendy's,29461,South Carolina
5328,AVzBGxbmLD2H7whiWMlc,american fast food,Murrells Inlet,Wendy's,29576,South Carolina
5329,AVweca0HIN2L1WUf4-gp,american fast food,Gaston,Wendy's,29053,South Carolina
5330,AVweF56RkufWRAb5_7Re,burger,Columbia,Wendy's,29212,South Carolina
5332,AVwdv62F_7pvs4fz86Ya,burger,Duncan,Wendy's,29334,South Carolina
5333,AVwdk0Nu_7pvs4fz7O_-,burger,Florence,Wendy's,29501,South Carolina
5334,AVwcnmzo_7pvs4fzxH84,burger,Darlington,Wendy's,29532,South Carolina
5336,AVwc-dWXIN2L1WUfq6up,american fast food,Providence,Wendy's,02903,Rhode Island
5338,AV4rA5IaRxPSIh2RexIg,american fast food,Bishopville,Wendy's,29010,South Carolina
5339,AVwedQ-0ByjofQCxyYSX,american fast food,Spartanburg,Wendy's,29303,South Carolina
5341,AVwduBzS_7pvs4fz8o6H,burger,Aynor,Wendy's,29511,South Carolina
5343,AVwdWK1mIN2L1WUfu2mm,american fast food,Aiken,Wendy's,29803,South Carolina
5344,AVzA-ovVLD2H7whiWIhi,american fast food,Indianapolis,Wendy's,46250,Indiana
5345,AVwc-Q4k_7pvs4fz06rS,american fast food,Indianapolis,Wendy's,46225,Indiana
5346,AVwcjQ5kIN2L1WUfmNfi,burger,Indianapolis,Wendy's,46220,Indiana
5347,AVwdUhFfIN2L1WUfukep,american fast food,Brownsburg,Wendy's,46112,Indiana
5348,AVweFhBskufWRAb5_30x,american fast food,Avon,Wendy's,46123,Indiana
5349,AVwc34RFByjofQCxjHpo,american fast food,Carmel,Wendy's,46032,Indiana
5350,AVwc5VM-_7pvs4fz0HY1,american fast food,Fishers,Wendy's,46037,Indiana
5351,AVwc-yH3kufWRAb51DUu,burger,Anderson,Wendy's,46012,Indiana
5352,AVwcnaK3IN2L1WUfm-O4,burger,Scottsdale,Wendy's,85251,Arizona
5353,AVwdGw_kByjofQCxljo0,american fast food,Tempe,Wendy's,85284,Arizona
5354,AVwduhyXByjofQCxr70d,american fast food,Phoenix,Wendy's,85012,Arizona
5355,AVwc--TsIN2L1WUfq_7e,burger,Phoenix,Wendy's,85017,Arizona
5356,AVweEqMb_7pvs4fz_y7j,american fast food,Phoenix,Wendy's,85022,Arizona
5357,AVwctZ1fkufWRAb5yLvy,american fast food,Prescott Valley,Wendy's,86314,Arizona
5358,AV1dMRAoa4HuVbed6OnE,american fast food,Sacramento,Carl's Jr.,95825,California
5359,AVwdC1zMkufWRAb51t_p,american fast food,Destrehan,McDonald's,70047,Louisiana
5360,AV_F90uERxPSIh2Rm_vD,american fast food,Covington,McDonald's,70433,Louisiana
5361,AVwdHUWiByjofQCxlpYA,american fast food,Bossier City,McDonald's,71112,Louisiana
5362,AV0J-Z13LD2H7whiYg51,american fast food,Olive Hill,McDonald's,41164,Kentucky
5363,AVwcsAdzIN2L1WUfnyZe,american fast food,Munfordville,McDonald's,42765,Kentucky
5364,AV0J-Vv4-gnIPe8DU7UM,american fast food,Morganfield,McDonald's,42437,Kentucky
5365,AVz3FZ9m-gnIPe8DUf6U,american fast food,Louisville,McDonald's,40218,Kentucky
5366,AV2rV4GnIxWefVJwi9Qo,american fast food,Louisville,McDonald's,40223,Kentucky
5367,AVwdnSgsIN2L1WUfxjdu,american fast food,Louisville,McDonald's,40291,Kentucky
5368,AVwcvCsi_7pvs4fzyY-H,american fast food,Madisonville,McDonald's,42431,Kentucky
5369,AV0a3ROH-gnIPe8DV7qB,american fast food,Louisville,McDonald's,40219,Kentucky
5370,AV0ZGM8u3D1zeR_xD7S-,american fast food,Louisville,McDonald's,40222,Kentucky
5371,AVzA_koF-gnIPe8DSgTE,american fast food,Louisville,McDonald's,40228,Kentucky
5372,AVzBBl7sLD2H7whiWKOs,american fast food,Louisville,McDonald's,40214,Kentucky
5373,AVzoHfWW-gnIPe8DT9UC,american fast food,Louisville,McDonald's,40219,Kentucky
5374,AVzBEOcGFcQ3k02bBdrq,american fast food,Louisville,McDonald's,40213,Kentucky
5375,AVzA_l4G-gnIPe8DSgTz,american fast food,Louisville,McDonald's,40218,Kentucky
5376,AVwc-waMByjofQCxkQdJ,american fast food,Lexington,McDonald's,40511,Kentucky
5377,AVwdfo86ByjofQCxpqnz,american fast food,Liberty,McDonald's,42539,Kentucky
5378,AVwcivkG_7pvs4fzwQLh,american fast food,Lexington,McDonald's,40505,Kentucky
5379,AVwd2oKeByjofQCxtFPB,american fast food,Lexington,McDonald's,40509,Kentucky
5380,AVwcrMds_7pvs4fzxvhe,american fast food,Louisville,McDonald's,40229,Kentucky
5381,AVwcpTZX_7pvs4fzxaeF,american fast food,Hopkinsville,McDonald's,42240,Kentucky
5382,AVwdsMRx_7pvs4fz8YSj,american fast food,Hopkinsville,McDonald's,42240,Kentucky
5384,AVwc5FhU_7pvs4fz0E1s,american fast food,Henderson,McDonald's,42420,Kentucky
5385,AVwcjrAskufWRAb5wfej,american fast food,Hodgenville,McDonald's,42748,Kentucky
5386,AVwdzMdSkufWRAb59XIN,american fast food,Poway,Carl's Jr.,92064,California
5387,AVwdl9a9_7pvs4fz7afN,american fast food,Alpine,Carl's Jr.,91901,California
5388,AVwd-QvR_7pvs4fz-5z1,american fast food,Monterey Park,Carl's Jr.,91754,California
5389,AVwdLztpByjofQCxmZAc,american fast food,Redlands,Carl's Jr.,92374,California
5390,AVwd7VGG_7pvs4fz-fWO,american fast food,Birch Run,Dairy Queen,48415,Michigan
5391,AVwdgnfbIN2L1WUfwhfQ,american fast food,Waterville,Dairy Queen,04901,Maine
5392,AVzBCiVZLD2H7whiWK6-,american fast food,Morgantown,Burger King,26505,West Virginia
5393,AVwdFVmjIN2L1WUfsCdZ,american fast food,La Grande,Taco Time,97850,Oregon
5394,AVwdiOExkufWRAb5610n,american fast food,Eugene,Taco Time,97402,Oregon
5395,AV0aQZ0oFcQ3k02bEv-z,american fast food,Rexburg,Taco Time,83440,Idaho
5396,AVweUJ8eByjofQCxxIdl,american fast food,Moscow,Taco Time,83843,Idaho
5397,AV0aPXmKFcQ3k02bEu1j,american fast food,Blackfoot,Taco Time,83221,Idaho
5398,AVwcfb0vByjofQCxe0zJ,american fast food,Garland,Subway,75042,Texas
5399,AV1b93OTFcQ3k02bF98e,american fast food,Fredericksburg,Subway,78624,Texas
5400,AVwdA8ljByjofQCxkm7r,burger,Olathe,Wendy's,66062,Kansas
5401,AVwcyMhl_7pvs4fzy7jx,american fast food,Kansas City,Wendy's,66102,Kansas
5402,AVwdGy7IByjofQCxlj8X,american fast food,Kansas City,Wendy's,66103,Kansas
5403,AVwd9tluIN2L1WUf0yIR,burger,Kansas City,Wendy's,66112,Kansas
5404,AVwcfZFvIN2L1WUflhRS,american fast food,Kansas City,Wendy's,64101,Missouri
5405,AVzBA7KDLD2H7whiWJvA,american fast food,Bonner Springs,Wendy's,66012,Kansas
5406,AVwdYiicIN2L1WUfvPWQ,american fast food,Terre Haute,Wendy's,47807,Indiana
5407,AVwcrXPGByjofQCxg9_T,burger,Lafayette,Wendy's,47905,Indiana
5408,AV1ip9id3-Khe5l_N_6X,american fast food,West Lafayette,Wendy's,47906,Indiana
5409,AV0aV3Y6LD2H7whiZgI9,american fast food,Jasper,Wendy's,47546,Indiana
5410,AVwch8UUIN2L1WUfl9b4,american fast food,Bloomington,Wendy's,47404,Indiana
5411,AWE7OdH43-Khe5l_fz3J,american fast food,Clarksville,Wendy's,47129,Indiana
5412,AVwc9O2cByjofQCxkBIT,american fast food,Fort Wayne,Wendy's,46805,Indiana
5413,AVweEGWpByjofQCxu9Ns,american fast food,South Bend,Wendy's,46637,Indiana
5414,AVwdJUtgkufWRAb52wl7,american fast food,Fort Wayne,Wendy's,46802,Indiana
5415,AVwdUwsrkufWRAb54tMn,american fast food,East Greenwich,Wendy's,02818,Rhode Island
5416,AVwcuVQ_IN2L1WUfoLl7,american fast food,Providence,Wendy's,02909,Rhode Island
5418,AVwdkTpBIN2L1WUfxFji,american fast food,Goshen,Wendy's,46526,Indiana
5419,AV0aTZEgLD2H7whiZea0,american fast food,Auburn,Wendy's,46706,Indiana
5420,AVz1TqpH3D1zeR_xC3Jc,american fast food,York,Wendy's,17403,Pennsylvania
5421,AVwc_9Xi_7pvs4fz1NBm,burger,Quakertown,Wendy's,18951,Pennsylvania
5422,AVwdVLriIN2L1WUfurlI,american fast food,Pottstown,Wendy's,19464,Pennsylvania
5423,AVwdh3F9ByjofQCxqAXl,american fast food,Monroeville,Wendy's,15146,Pennsylvania
5424,AVwdF2XEByjofQCxlaLh,american fast food,Hermitage,Wendy's,16148,Pennsylvania
5425,AVwcmsAS_7pvs4fzw9IO,american fast food,New Oxford,Wendy's,17350,Pennsylvania
5427,AVwdQYr3kufWRAb53-ce,american fast food,Greensburg,Wendy's,15601,Pennsylvania
5428,AVwdCqwTIN2L1WUfrmY8,american fast food,Wexford,Wendy's,15090,Pennsylvania
5429,AVwdnVY8IN2L1WUfxj4m,american fast food,Allison Park,Wendy's,15101,Pennsylvania
5430,AVzn84qCLD2H7whiXcEp,american fast food,Pittsburgh,Wendy's,15237,Pennsylvania
5431,AVz1aSdZFcQ3k02bDQH6,american fast food,Pittsburgh,Wendy's,15238,Pennsylvania
5432,AVwc8LgxIN2L1WUfqjov,american fast food,Cranberry Township,Wendy's,16066,Pennsylvania
5433,AVzxnw7R-gnIPe8DUTIV,american fast food,Dillsburg,Wendy's,17019,Pennsylvania
5434,AVwdCwmj_7pvs4fz1qLd,american fast food,Sherman,Subway,75090,Texas
5435,AVwckF3TkufWRAb5wkNP,american fast food,Rock Springs,Quiznos,82901,Wyoming
5436,AVwdE_8kkufWRAb52FHD,american fast food,Abilene,Subway,79606,Texas
5437,AVwce0eQ_7pvs4fzvhem,american fast food,Dallas,Subway,75246,Texas
5438,AVwdcRHBkufWRAb5588S,american fast food,Hidalgo,Subway,78557,Texas
5439,AVzBFmm--gnIPe8DSjfL,american fast food,Miami,Pollo Tropical,33184,Florida
5440,AVzBDGY5FcQ3k02bBdLr,american fast food,Fort Lauderdale,Pollo Tropical,33316,Florida
5441,AVwd7Kg2IN2L1WUf0ax2,american fast food,Kaysville,Taco Time,84037,Utah
5442,AVwcoE4IIN2L1WUfnF71,american fast food,Butte,Subway,59701,Montana
5443,AVwdZeAmkufWRAb55e12,american fast food,Bozeman,Subway,59718,Montana
5444,AVweRIgYIN2L1WUf3b7a,american fast food,Corvallis,Subway,59828,Montana
5445,AVz2yLES3D1zeR_xC8BV,american fast food,Missoula,Subway,59801,Montana
5446,AVwd8F9lIN2L1WUf0jQ2,american fast food,Great Falls,Subway,59404,Montana
5447,AVwcjHICIN2L1WUfmLr7,american fast food,Cincinnati,McDonald's,45224,Ohio
5448,AVwczxhQByjofQCxiawU,american fast food,Pataskala,McDonald's,43062,Ohio
5449,AVwce-OekufWRAb5voW6,american fast food,Columbus,McDonald's,43213,Ohio
5450,AVzxoSoALD2H7whiX54Q,american fast food,Madison,McDonald's,44057,Ohio
